id,title,adult,genres,original_language,popularity,release_date,runtime,vote_average,vote_count,actors,director,keywords,release_year,num_genres,main_genre,num_actors,main_actor,rounded_averages,log_vote_count,log_popularity,log_runtime
834347,Wired Shut,False,"['Horror', 'Thriller']",en,227.939,2021-08-30,95,5.1,20,"['Blake Stadel', 'Natalie Sharp', 'Behtash Fazlali']",Alexander Sharp,[],2021,2,Horror,3,Blake Stadel,5.1,3.044522437723423,5.433455592524121,4.564348191467836
816741,Grey Eyes,False,"['Action', 'Science Fiction']",es,225.099,2018-05-11,100,5.6,7,"['William Prociuk', 'Fernando Amaral', 'Cecilia Milano', 'Christian Zagia']",Santiago Ventura,"['drug addiction', 'archer', 'drug use', 'female protagonist', 'color blindness']",2018,2,Action,4,William Prociuk,5.6,2.0794415416798357,5.420972956452383,4.61512051684126
976573,Elemental,False,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Adventure']",en,223.064,2023-06-14,102,7.68,3590,"['Leah Lewis', 'Mamoudou Athie', 'Shila Ommi', 'Wendi McLendon-Covey']",Peter Sohn,"['fire', 'computer animation', 'duringcreditsstinger', 'elements', 'water', 'city']",2023,6,Animation,4,Leah Lewis,7.7,8.186185994226083,5.411931725332201,4.634728988229636
670292,The Creator,False,"['Action', 'Adventure', 'Science Fiction']",en,221.949,2023-09-27,134,7.137,2075,"['John David Washington', 'Madeleine Yuna Voyles', 'Gemma Chan', 'Allison Janney']",Gareth Edwards,"['artificial intelligence (a.i.)', 'asia', 'distant future', 'space station', 'child', 'ex special forces', 'missing wife', 'robots', 'war against machines']",2023,3,Action,4,John David Washington,7.1,7.638198244285779,5.4069430457528185,4.90527477843843
101251,El Padrino II: Border Intrusion,False,['Crime'],en,221.777,2008-01-01,102,6.25,4,"['Damian Chapa', 'Jeff McCredie', 'Konstantine Antoniou', 'Anthony Berber']",Damian Chapa,[],2008,1,Crime,4,Damian Chapa,6.2,1.6094379124341003,5.406171271126535,4.634728988229636
615656,Meg 2: The Trench,False,"['Action', 'Science Fiction', 'Horror']",en,221.248,2023-08-02,116,6.658,2870,"['Jason Statham', 'Wu Jing', 'Shuya Sophia Cai', 'Page Kennedy']",Ben Wheatley,"['based on novel or book', 'sequel', 'shark', 'kaiju', 'civil action', 'oceans', 'shark cage']",2023,3,Action,4,Jason Statham,6.7,7.962415680121064,5.403793875478383,4.762173934797756
1008042,Talk to Me,False,"['Horror', 'Thriller']",en,221.068,2023-07-26,95,7.209,2224,"['Sophie Wilde', 'Alexandra Jensen', 'Joe Bird', 'Otis Dhanji']",Michael Philippou,"['suicide', 'trauma', 'possession', 'female friendship', 'addiction', 'grief', 'female protagonist', 'death of mother', 'self mutilation', 'mental health', 'dead parent', 'social media', 'peer pressure', 'disembodied hand', 'generation z', 'self-harm', 'supernatural horror', 'cautionary tale', 'adelaide australia', 'body horror', 'graphic violence', 'teenager', 'modern australia']",2023,2,Horror,4,Sophie Wilde,7.2,7.707512194600341,5.4029836412763865,4.564348191467836
845387,maboroshi,False,"['Animation', 'Drama', 'Romance', 'Fantasy']",ja,213.029,2023-09-15,112,8.0,41,"['Junya Enoki', 'Reina Ueda', 'Misaki Kuno', 'Koji Seto']",Mari Okada,"['small town', 'love', 'time freeze\xa0', 'anime', 'uncertainty']",2023,4,Animation,4,Junya Enoki,8.0,3.7376696182833684,5.366111519859348,4.727387818712341
491854,Foxtrot Six,False,"['Action', 'Science Fiction']",en,210.299,2019-02-21,114,6.457,35,"['Oka Antara', 'Rio Dewanto', 'Verdi Solaiman', 'Mike Lewis']",Randy Korompis,[],2019,2,Action,4,Oka Antara,6.5,3.58351893845611,5.353274192003146,4.74493212836325
365620,Ferrari,False,"['Drama', 'History']",en,205.642,2023-12-14,131,6.7,264,"['Adam Driver', 'Penélope Cruz', 'Shailene Woodley', 'Patrick Dempsey']",Michael Mann,"['husband wife relationship', 'biography', 'based on true story', 'racing', '1950s', 'cars', 'ferrari']",2023,2,Drama,4,Adam Driver,6.7,5.579729825986222,5.330987827408962,4.882801922586371
926393,The Equalizer 3,False,"['Action', 'Thriller', 'Crime']",en,202.006,2023-08-30,109,7.415,2175,"['Denzel Washington', 'Dakota Fanning', 'Eugenio Mastrandrea', 'David Denman']",Antoine Fuqua,"['italy', 'vigilante justice', 'italian mafia']",2023,3,Action,4,Denzel Washington,7.4,7.685243607975833,5.313235535255244,4.700480365792417
621587,Next Goal Wins,False,"['Comedy', 'Drama']",en,198.722,2023-11-16,104,6.5,143,"['Michael Fassbender', 'Oscar Kightley', 'Kaimana', 'David Fane']",Taika Waititi,"['world cup', 'based on true story', 'coach', 'football (soccer)', 'aftercreditsstinger', 'indigenous community', 'transphobia', 'transgender']",2023,2,Comedy,4,Michael Fassbender,6.5,4.969813299576001,5.2969263996018965,4.653960350157523
848538,Argylle,False,"['Comedy', 'Action', 'Crime']",en,195.447,2024-01-31,139,7.938,8,"['Henry Cavill', 'Bryce Dallas Howard', 'Sam Rockwell', 'Bryan Cranston']",Matthew Vaughn,"['cat', 'spy', 'secret agent', 'author', 'novelist', 'secrets']",2024,3,Comedy,4,Henry Cavill,7.9,2.1972245773362196,5.280392674826526,4.941642422609304
298618,The Flash,False,"['Action', 'Adventure', 'Science Fiction']",en,193.361,2023-06-13,144,6.788,3536,"['Ezra Miller', 'Sasha Calle', 'Michael Keaton', 'Michael Shannon']",Andy Muschietti,"['hero', 'secret identity', 'superhero', 'based on comic', 'superhuman', 'super power', 'aftercreditsstinger', 'butterfly effect', 'dc extended universe (dceu)', 'superhuman abilities', 'loss of mother']",2023,3,Action,4,Ezra Miller,6.8,8.17103418920548,5.269717254616049,4.976733742420574
671,Harry Potter and the Philosopher's Stone,False,"['Adventure', 'Fantasy']",en,191.061,2001-11-16,152,7.916,26032,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Richard Harris']",Chris Columbus,"['witch', 'school friend', 'friendship', 'london, england', 'based on novel or book', 'magic', 'boarding school', 'child hero', 'school of witchcraft', 'chosen one', 'school', 'shopping', 'fantasy world', 'wizard', 'christmas', 'based on young adult novel', 'owl']",2001,2,Adventure,4,Daniel Radcliffe,7.9,10.167120242980383,5.257813029902509,5.030437921392435
980489,Gran Turismo,False,"['Adventure', 'Action', 'Drama']",en,190.873,2023-08-09,135,7.955,1881,"['Archie Madekwe', 'David Harbour', 'Orlando Bloom', 'Djimon Hounsou']",Neill Blomkamp,"['based on true story', 'racing', 'based on video game', 'duringcreditsstinger']",2023,3,Adventure,4,Archie Madekwe,8.0,7.540090320145325,5.256833694834368,4.912654885736052
634649,Spider-Man: No Way Home,False,"['Action', 'Adventure', 'Science Fiction']",en,190.677,2021-12-15,148,7.976,18928,"['Tom Holland', 'Zendaya', 'Benedict Cumberbatch', 'Jacob Batalon']",Jon Watts,"['new york city', 'hero', 'showdown', 'magic', 'loss of loved one', 'secret identity', 'superhero', 'villain', 'portal', 'sequel', 'vigilante', 'superhero team', 'alternate reality', 'masked vigilante', 'spider web', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'teenage hero', 'fight for justice', 'superhero teamup', 'returning hero', 'crossover', 'teamwork']",2021,3,Action,4,Tom Holland,8.0,9.84845041660622,5.255811663719463,5.003946305945459
299536,Avengers: Infinity War,False,"['Adventure', 'Action', 'Science Fiction']",en,188.748,2018-04-25,149,8.3,28364,"['Robert Downey Jr.', 'Chris Hemsworth', 'Mark Ruffalo', 'Chris Evans']",Anthony Russo,"['sacrifice', 'magic', 'superhero', 'based on comic', 'space', 'battlefield', 'genocide', 'magical object', 'super power', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'cosmic']",2018,3,Adventure,4,Robert Downey Jr.,8.3,10.252911269760668,5.245696876035738,5.0106352940962555
1007826,The Underdoggs,False,['Comedy'],en,187.135,2024-01-25,96,6.625,16,"['Snoop Dogg', 'Tika Sumpter', 'Elias Ferguson', 'Jonigan Booth']",Charles Stone III,"['cannabis', 'community service']",2024,1,Comedy,4,Snoop Dogg,6.6,2.833213344056216,5.237159790236582,4.574710978503383
1061855,Richard the Stork and the Mystery of the Great Jewel,False,"['Animation', 'Adventure', 'Comedy', 'Family']",en,184.94,2023-03-23,84,7.2,6,"['Jonathan Failla', 'Dulcie Smart', 'Erik Hansen', 'Mala Ghedia']",Benjamin Quabeck,[],2023,4,Animation,4,Jonathan Failla,7.2,1.9459101490553132,5.225424041027712,4.442651256490317
684684,Shortcut,False,"['Horror', 'Adventure', 'Fantasy']",en,180.876,2020-09-25,80,5.51,97,"['Jack Kane', 'Zanda Emlano', 'Zak Sutcliffe', 'Sophie Jane Oliver']",Alessio Liguori,"['monster', 'creature', 'school bus', 'tunnel', 'road', 'teenager', 'drained of blood']",2020,3,Horror,4,Jack Kane,5.5,4.584967478670572,5.203325136192428,4.394449154672439
845861,State of Siege: Temple Attack,False,"['Action', 'Drama']",hi,178.946,2021-07-09,106,6.196,28,"['Akshaye Khanna', 'Gautam Rode', 'Vivek Dahiya', 'Abhimanyu Singh']",Ken Ghosh,['based on true story'],2021,2,Action,4,Akshaye Khanna,6.2,3.367295829986474,5.192656805881208,4.672828834461906
1053592,All the Names of God,False,"['Drama', 'Action', 'Thriller']",es,178.011,2023-09-15,105,6.6,54,"['Luis Tosar', 'Inma Cuesta', 'Nourdin Batán', 'Milo Taboada']",Daniel Calparsoro,[],2023,3,Drama,4,Luis Tosar,6.6,4.007333185232471,5.187447256466593,4.663439094112067
214756,Ted 2,False,"['Comedy', 'Fantasy']",en,176.149,2015-06-25,115,6.295,7074,"['Mark Wahlberg', 'Seth MacFarlane', 'Amanda Seyfried', 'Morgan Freeman']",Seth MacFarlane,"['sperm bank', 'sequel', 'buddy', 'courthouse', 'teddy bear', 'aftercreditsstinger', 'toy comes to life']",2015,2,Comedy,4,Mark Wahlberg,6.3,8.864322722511439,5.176991186361876,4.7535901911063645
1050035,Monster,False,"['Drama', 'Thriller']",ja,176.072,2023-06-02,125,8.2,195,"['Sakura Ando', 'Eita Nagayama', 'Soya Kurokawa', 'Hinata Hiiragi']",Hirokazu Kore-eda,"['bullying', 'coming of age', 'gay interest', 'school', 'teacher student relationship', 'lgbt', 'multiple perspectives', 'mother son relationship', 'gay theme', 'kids', ""boys' love (bl)"", 'lgbt child']",2023,2,Drama,4,Sakura Ando,8.2,5.278114659230517,5.17655642952243,4.836281906951478
753453,V/H/S/94,False,['Horror'],en,174.484,2021-09-26,103,6.195,385,"['Anna Hopkins', 'Kyal Legend', 'Christian Lloyd', 'Kimmy Choi']",Simon Barrett,"['vhs', 'found footage', 'franchise', 'horror anthology']",2021,1,Horror,4,Anna Hopkins,6.2,5.955837369464831,5.167547870658689,4.6443908991413725
1170824,American Star,False,"['Thriller', 'Mystery', 'Drama']",en,174.196,2024-01-26,107,4.5,4,"['Ian McShane', 'Nora Arnezeder', 'Adam Nagaitis', 'Thomas Kretschmann']",Gonzalo López-Gallego,[],2024,3,Thriller,4,Ian McShane,4.5,1.6094379124341003,5.165905347191431,4.68213122712422
915935,Anatomy of a Fall,False,"['Drama', 'Mystery', 'Crime']",fr,174.136,2023-08-13,152,7.8,802,"['Sandra Hüller', 'Swann Arlaud', 'Milo Machado-Graner', 'Antoine Reinartz']",Justine Triet,"['husband wife relationship', 'winter', 'bisexuality', 'autopsy', 'blind', 'courtroom', 'lgbt', 'death of husband', 'woman director', 'courtroom drama', 'mother son relationship', 'bisexual woman', 'grenoble']",2023,3,Drama,4,Sandra Hüller,7.8,6.688354713946762,5.165562814961508,5.030437921392435
118,Charlie and the Chocolate Factory,False,"['Adventure', 'Comedy', 'Family', 'Fantasy']",en,173.862,2005-07-13,115,7.048,14437,"['Johnny Depp', 'Freddie Highmore', 'David Kelly', 'Helena Bonham Carter']",Tim Burton,"['factory worker', 'london, england', 'based on novel or book', 'chocolate', 'candy', 'overweight child', 'parent child relationship', 'grandparent grandchild relationship', 'teacher', 'candy bar']",2005,4,Adventure,4,Johnny Depp,7.0,9.577618898699106,5.16399709140894,4.7535901911063645
315162,Puss in Boots: The Last Wish,False,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Family', 'Action']",en,173.222,2022-12-07,103,8.249,6938,"['Antonio Banderas', 'Salma Hayek Pinault', 'Harvey Guillén', 'Wagner Moura']",Joel Crawford,"['fairy tale', 'sequel', 'talking dog', 'spin off', 'aftercreditsstinger', 'talking cat', 'fear of death']",2022,6,Adventure,4,Antonio Banderas,8.2,8.844912950899548,5.160330348063116,4.6443908991413725
877013,Hell Hath No Fury,False,"['Action', 'War']",en,173.052,2021-11-05,94,6.533,92,"['Nina Bergman', 'Daniel Bernhardt', 'Louis Mandylor', 'Timothy V. Murphy']",Jesse V. Johnson,[],2021,2,Action,4,Nina Bergman,6.5,4.532599493153256,5.159354105142303,4.553876891600541
1026436,Miller's Girl,False,"['Drama', 'Thriller']",en,170.794,2024-01-18,93,7.0,12,"['Martin Freeman', 'Jenna Ortega', 'Gideon Adlon', 'Bashir Salahuddin']",Jade Halley Bartlett,"['school', 'teacher student relationship', 'teachers and students']",2024,2,Drama,4,Martin Freeman,7.0,2.5649493574615367,5.146296084609669,4.543294782270004
447365,Guardians of the Galaxy Vol. 3,False,"['Science Fiction', 'Adventure', 'Action']",en,169.503,2023-05-03,150,7.985,5819,"['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Karen Gillan']",James Gunn,"['hero', 'superhero', 'mad scientist', 'based on comic', 'sequel', 'superhero team', 'space opera', 'raccoon', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'cosmic', 'outer space', 'chosen family']",2023,3,Science Fiction,4,Chris Pratt,8.0,8.669055540725484,5.138752891876694,5.017279836814924
893723,PAW Patrol: The Mighty Movie,False,"['Animation', 'Family', 'Action', 'Science Fiction', 'Comedy', 'Drama', 'Adventure']",en,167.747,2023-09-21,92,7.064,311,"['Mckenna Grace', 'Christian Convery', 'Taraji P. Henson', 'Kristen Bell']",Cal Brunker,"['superhero', 'cartoon', 'mad scientist', 'sequel', 'dog', 'animal', 'elasticity', 'kids']",2023,7,Animation,4,Mckenna Grace,7.1,5.7430031878094825,5.128400551816835,4.532599493153256
779047,Us Again,False,"['Animation', 'Drama', 'Family']",en,165.668,2021-03-05,7,7.855,294,[],Zach Parrish,"['new york city', 'dancing', 'rain', 'musical', 'lovers', 'elderly couple', 'short film']",2021,3,Animation,0,Nicolas Cage,7.9,5.68697535633982,5.116003809722082,2.0794415416798357
798141,Doors,False,['Science Fiction'],en,164.867,2021-03-23,84,5.03,148,"['Josh Peck', 'Wilson Bethel', 'Lina Esco', 'Jordan Rock']",Saman Kesh,"['portal', 'anthology']",2021,1,Science Fiction,4,Josh Peck,5.0,5.003946305945459,5.111186262401143,4.442651256490317
951546,Reign of Chaos,False,"['Action', 'Horror', 'Fantasy']",en,163.886,2022-04-12,77,5.7,36,"['Rebecca Finch', 'Ray Whelan', 'Kate Milner Evans', 'Mark Sears']",Rebecca Matthews,"['chaos', 'dystopia', 'warrior woman']",2022,3,Action,4,Rebecca Finch,5.7,3.6109179126442243,5.105254326021992,4.356708826689592
335977,Indiana Jones and the Dial of Destiny,False,"['Adventure', 'Action']",en,149.05,2023-06-28,155,6.618,2722,"['Harrison Ford', 'Phoebe Waller-Bridge', 'Mads Mikkelsen', 'Boyd Holbrook']",James Mangold,"['treasure hunt', 'ancient rome', 'sequel', 'flashback', 'knife fight', 'archaeologist', 'adventurer', '1960s', 'nazi germany', 'action adventure', 'suspenseful']",2023,2,Adventure,4,Harrison Ford,6.6,7.909489492673759,5.010968571886377,5.049856007249537
504148,The Serpent,False,['Action'],en,157.812,2021-01-28,90,5.712,33,"['Gia Skova', 'Travis Aaron Wade', 'Nigel Vonas', 'Jason Burrill']",Gia Skova,"['spy', 'special agent']",2021,1,Action,4,Gia Skova,5.7,3.5263605246161616,5.067721112708642,4.51085950651685
157336,Interstellar,False,"['Adventure', 'Drama', 'Science Fiction']",en,157.992,2014-11-05,169,8.427,33510,"['Matthew McConaughey', 'Anne Hathaway', 'Jessica Chastain', 'Michael Caine']",Christopher Nolan,"['rescue', 'future', 'spacecraft', 'race against time', 'artificial intelligence (a.i.)', 'nasa', 'time warp', 'dystopia', 'expedition', 'space travel', 'wormhole', 'famine', 'black hole', 'quantum mechanics', 'family relationships', 'space', 'robot', 'astronaut', 'scientist', 'single father', 'farmer', 'space station', 'space adventure', 'time paradox', 'time-manipulation', 'father daughter relationship', '2060s', 'cornfield', 'time manipulation']",2014,3,Adventure,4,Matthew McConaughey,8.4,10.419629022124354,5.068853886489007,5.135798437050262
9912,The World's Fastest Indian,False,"['Drama', 'Adventure', 'History']",en,162.347,2005-10-12,127,7.6,666,"['Anthony Hopkins', 'Walton Goggins', 'Diane Ladd', 'Bruce Greenwood']",Roger Donaldson,"['utah', 'new zealand', ""life's dream"", 'motor sport', 'motorcycle', 'trailer', 'mortgage', '1960s', 'speed records']",2005,3,Drama,4,Anthony Hopkins,7.6,6.502790045915623,5.0958767724055205,4.852030263919617
829557,365 Days: This Day,False,"['Romance', 'Drama']",pl,161.371,2022-04-27,111,5.824,1289,"['Anna-Maria Sieklucka', 'Michele Morrone', 'Simone Susinna', 'Magdalena Lamparska']",Barbara Białowąs,"['gangster', 'sequel', 'bdsm', 'rich man poor woman', 'erotique']",2022,2,Romance,4,Anna-Maria Sieklucka,5.8,7.162397497355718,5.08988384035323,4.718498871295094
888001,River of Fear,False,"['Thriller', 'Mystery', 'Horror']",lv,161.346,2022-04-21,90,5.3,12,"['Igors Šelegovskis', 'Inga Tropa', 'Jēkabs Reinis', 'Rihards Sniegs']",Uģis Olte,[],2022,3,Thriller,4,Igors Šelegovskis,5.3,2.5649493574615367,5.089729860117829,4.51085950651685
951491,Saw X,False,"['Horror', 'Thriller', 'Mystery']",en,149.762,2023-09-27,118,7.358,1449,"['Tobin Bell', 'Shawnee Smith', 'Synnøve Macody Lund', 'Steven Brand']",Kevin Greutert,"['mexico city, mexico', 'sadism', 'riddle', 'gore', 'sequel', 'con artist', 'cancer', 'scam', 'serial killer', 'torture', 'drugs', 'survival horror', 'duringcreditsstinger', 'franchise', 'jigsaw', 'méxico', 'saw', 'death game', 'requel']",2023,3,Horror,4,Tobin Bell,7.4,7.27931883541462,5.015702434429274,4.77912349311153
968051,The Nun II,False,"['Horror', 'Mystery', 'Thriller']",en,156.937,2023-09-06,110,6.83,1666,"['Taissa Farmiga', 'Jonas Bloquet', 'Storm Reid', 'Anna Popplewell']",Michael Chaves,"['france', 'bullying', 'sequel', 'religion', 'demon', 'gothic horror', 'demonic possession', 'praying', 'duringcreditsstinger', '1950s', 'demonic', ""girls' school"", 'convent', 'the conjuring universe']",2023,3,Horror,4,Taissa Farmiga,6.8,7.418780882750794,5.062196219334142,4.709530201312334
565770,Blue Beetle,False,"['Action', 'Science Fiction', 'Adventure']",en,156.813,2023-08-16,128,6.87,2108,"['Xolo Mariduena', 'Bruna Marquezine', 'Susan Sarandon', 'Raoul Max Trujillo']",Ángel Manuel Soto,"['armor', 'superhero', 'family relationships', 'family', 'high tech', 'job hunting', 'mexican american', 'aftercreditsstinger', 'duringcreditsstinger', 'immigrant family', 'college graduate', 'dc extended universe (dceu)', 'alien technology', 'brother sister relationship', 'latino']",2023,3,Action,4,Xolo Mariduena,6.9,7.653969180478774,5.061410787781491,4.859812404361672
762430,Retribution,False,"['Action', 'Thriller', 'Crime']",en,148.34,2023-08-23,91,6.818,867,"['Liam Neeson', 'Noma Dumezweni', 'Lilly Aspell', 'Jack Champion']",Nimród Antal,"['assassination', 'bomb', 'remake', 'divorce', 'duringcreditsstinger', 'phone call', 'berlin']",2023,3,Action,4,Liam Neeson,6.8,6.7661917146603505,5.006225585607556,4.5217885770490405
